date	plant	production (tons)	 stored (tons)	delivered (tons)
10/01/2024 11:00	Gijon	3,12064	28,3030272	
11/01/2024 11:00	Gijon	2,7968	31,0438912	
12/01/2024 11:00	Gijon	3,06176	34,044416	
13/01/2024 11:00	Gijon	2,88512	36,8718336	
14/01/2024 11:00	Gijon	2,7968	39,6126976	
15/01/2024 11:00	Gijon	3,06176	42,6132224	
16/01/2024 11:00	Gijon	3,12064	1,6714496	44
17/01/2024 11:00	Gijon	3,00288	4,614272	
18/01/2024 11:00	Gijon	3,12064	7,6724992	
19/01/2024 11:00	Gijon	3,12064	10,7307264	
20/01/2024 11:00	Gijon	2,7968	13,4715904	
21/01/2024 11:00	Gijon	3,06176	16,4721152	
22/01/2024 11:00	Gijon	2,82624	19,2418304	
23/01/2024 11:00	Gijon	3,0912	22,2712064	
24/01/2024 11:00	Gijon	3,0912	25,3005824	
25/01/2024 11:00	Gijon	3,00288	28,2434048	
26/01/2024 11:00	Gijon	3,12064	31,301632	
27/01/2024 11:00	Gijon	3,06176	34,3021568	
28/01/2024 11:00	Gijon	2,944	37,1872768	
29/01/2024 11:00	Gijon	2,91456	40,0435456	
30/01/2024 11:00	Gijon	3,12064	43,1017728	
31/01/2024 11:00	Gijon	2,944	1,9868928	44
01/02/2024 11:00	Gijon	2,91456	4,8431616	
02/02/2024 11:00	Gijon	3,12064	7,9013888	
03/02/2024 11:00	Gijon	2,88512	10,7288064	
04/02/2024 11:00	Gijon	2,88512	13,556224	
05/02/2024 11:00	Gijon	3,12064	16,6144512	
06/02/2024 11:00	Gijon	2,85568	19,4130176	
07/02/2024 11:00	Gijon	2,944	22,2981376	
08/02/2024 11:00	Gijon	2,7968	25,0390016	
09/02/2024 11:00	Gijon	3,0912	28,0683776	
10/02/2024 11:00	Gijon	2,944	30,9534976	
11/02/2024 11:00	Gijon	2,7968	33,6943616	
12/02/2024 11:00	Gijon	3,06176	36,6948864	
13/02/2024 11:00	Gijon	3,0912	39,7242624	
14/02/2024 11:00	Gijon	3,00288	42,6670848	
15/02/2024 11:00	Gijon	3,00288	1,6099072	44
16/02/2024 11:00	Gijon	3,12064	4,6681344	
17/02/2024 11:00	Gijon	3,00288	7,6109568	
18/02/2024 11:00	Gijon	3,03232	10,5826304	
19/02/2024 11:00	Gijon	3,00288	13,5254528	
20/02/2024 11:00	Gijon	3,12064	16,58368	
21/02/2024 11:00	Gijon	2,91456	19,4399488	
22/02/2024 11:00	Gijon	2,76736	22,1519616	
23/02/2024 11:00	Gijon	2,88512	24,9793792	
24/02/2024 11:00	Gijon	2,97344	27,8933504	
25/02/2024 11:00	Gijon	2,85568	30,6919168	
26/02/2024 11:00	Gijon	3,0912	33,7212928	
27/02/2024 11:00	Gijon	3,06176	36,7218176	
28/02/2024 11:00	Gijon	2,82624	39,4915328	
29/02/2024 11:00	Gijon	2,85568	42,2900992	
01/03/2024 11:00	Gijon	3,06176	1,290624	44
02/03/2024 11:00	Gijon	3,00288	4,2334464	
03/03/2024 11:00	Gijon	2,76736	6,9454592	
04/03/2024 11:00	Gijon	3,0912	9,9748352	
05/03/2024 11:00	Gijon	2,944	12,8599552	
06/03/2024 11:00	Gijon	2,85568	15,6585216	
07/03/2024 11:00	Gijon	3,03232	18,6301952	
08/03/2024 11:00	Gijon	2,944	21,5153152	
09/03/2024 11:00	Gijon	3,03232	24,4869888	
10/03/2024 11:00	Gijon	3,12064	27,545216	
11/03/2024 11:00	Gijon	3,03232	30,5168896	
12/03/2024 11:00	Gijon	3,06176	33,5174144	
13/03/2024 11:00	Gijon	3,03232	36,489088	
14/03/2024 11:00	Gijon	3,00288	39,4319104	
15/03/2024 11:00	Gijon	2,85568	42,2304768	
16/03/2024 11:00	Gijon	2,944	1,1155968	44
17/03/2024 11:00	Gijon	3,12064	4,173824	
18/03/2024 11:00	Gijon	2,76736	6,8858368	
19/03/2024 11:00	Gijon	2,97344	9,799808	
20/03/2024 11:00	Gijon	2,7968	12,540672	
21/03/2024 11:00	Gijon	3,0912	15,570048	
22/03/2024 11:00	Gijon	2,97344	18,4840192	
23/03/2024 11:00	Gijon	3,00288	21,4268416	
24/03/2024 11:00	Gijon	2,944	24,3119616	
25/03/2024 11:00	Gijon	3,00288	27,254784	
26/03/2024 11:00	Gijon	2,82624	30,0244992	
27/03/2024 11:00	Gijon	2,76736	32,736512	
28/03/2024 11:00	Gijon	3,0912	35,765888	
29/03/2024 11:00	Gijon	2,85568	38,5644544	
30/03/2024 11:00	Gijon	2,88512	41,391872	
31/03/2024 11:00	Gijon	2,82624	0,1615872	44
01/04/2024 11:00	Gijon	2,91456	3,017856	
02/04/2024 11:00	Gijon	2,944	5,902976	
03/04/2024 11:00	Gijon	3,06176	8,9035008	
04/04/2024 11:00	Gijon	2,88512	11,7309184	
05/04/2024 11:00	Gijon	3,00288	14,6737408	
06/04/2024 11:00	Gijon	2,76736	17,3857536	
07/04/2024 11:00	Gijon	2,97344	20,2997248	
08/04/2024 11:00	Gijon	2,91456	23,1559936	
09/04/2024 11:00	Gijon	3,33232	26,4216672	
10/04/2024 11:00	Gijon	2,91456	29,277936	
11/04/2024 11:00	Gijon	2,7968	32,0188	
12/04/2024 11:00	Gijon	2,98512	34,9442176	
13/04/2024 11:00	Gijon	2,9968	37,8810816	
14/04/2024 11:00	Gijon	3,23232	41,0487552	
15/04/2024 11:00	Gijon	3,06176	0,04928	44
16/04/2024 11:00	Gijon	2,88512	2,8766976	
17/04/2024 11:00	Gijon	2,96736	5,7847104	
18/04/2024 11:00	Gijon	2,82624	8,5544256	
19/04/2024 11:00	Gijon	2,97344	11,4683968	
20/04/2024 11:00	Gijon	2,9968	14,4052608	
21/04/2024 11:00	Gijon	3,00288	17,3480832	
22/04/2024 11:00	Gijon	2,85568	20,1466496	
23/04/2024 11:00	Gijon	3,92064	23,9888768	
24/04/2024 11:00	Gijon	2,82624	26,758592	
25/04/2024 11:00	Gijon	2,88512	29,5860096	
26/04/2024 11:00	Gijon	3,3912	32,9093856	
27/04/2024 11:00	Gijon	2,91456	35,7656544	
28/04/2024 11:00	Gijon	2,7968	38,5065184	
29/04/2024 11:00	Gijon	2,88512	41,333936	
30/04/2024 11:00	Gijon	2,82624	0,1036512	44
01/05/2024 11:00	Gijon	3,12064	3,1618784	
02/05/2024 11:00	Gijon	3,12064	6,2201056	
03/05/2024 11:00	Gijon	2,7968	8,9609696	
04/05/2024 11:00	Gijon	2,7968	11,7018336	
05/05/2024 11:00	Gijon	2,944	14,5869536	
06/05/2024 11:00	Gijon	2,91456	17,4432224	
07/05/2024 11:00	Gijon	2,7968	20,1840864	
08/05/2024 11:00	Gijon	2,91456	23,0403552	
09/05/2024 11:00	Gijon	2,9968	25,9772192	
10/05/2024 11:00	Gijon	3,0912	29,0065952	
11/05/2024 11:00	Gijon	2,85568	31,8051616	
12/05/2024 11:00	Gijon	2,7968	34,5460256	
13/05/2024 11:00	Gijon	3,13232	37,6156992	
14/05/2024 11:00	Gijon	3,82624	41,3654144	
15/05/2024 11:00	Gijon	2,7968	0,1062784	44
16/05/2024 11:00	Gijon	3,00288	3,0491008	
17/05/2024 11:00	Gijon	2,91456	5,9053696	
18/05/2024 11:00	Gijon	2,7968	8,6462336	
19/05/2024 11:00	Gijon	3,0912	11,6756096	
20/05/2024 11:00	Gijon	2,97344	14,5895808	
21/05/2024 11:00	Gijon	2,97344	17,503552	
22/05/2024 11:00	Gijon	2,76736	20,2155648	
23/05/2024 11:00	Gijon	2,7968	22,9564288	
24/05/2024 11:00	Gijon	3,12064	26,014656	
25/05/2024 11:00	Gijon	3,00288	28,9574784	
26/05/2024 11:00	Gijon	2,944	31,8425984	
27/05/2024 11:00	Gijon	3,03232	34,814272	
28/05/2024 11:00	Gijon	2,7968	37,555136	
29/05/2024 11:00	Gijon	3,90288	41,3799584	
30/05/2024 11:00	Gijon	2,91456	0,2362272	44
31/05/2024 11:00	Gijon	2,944	3,1213472	
01/06/2024 11:00	Gijon	2,82624	5,8910624	
02/06/2024 11:00	Gijon	3,03232	8,862736	
03/06/2024 11:00	Gijon	3,0912	11,892112	
04/06/2024 11:00	Gijon	2,91456	14,7483808	
05/06/2024 11:00	Gijon	2,944	17,6335008	
06/06/2024 11:00	Gijon	3,00288	20,5763232	
07/06/2024 11:00	Gijon	2,7968	23,3171872	
08/06/2024 11:00	Gijon	2,85568	26,1157536	
09/06/2024 11:00	Gijon	2,91456	28,9720224	
10/06/2024 11:00	Gijon	3,12064	32,0302496	
11/06/2024 11:00	Gijon	3,12064	35,0884768	
12/06/2024 11:00	Gijon	3,00288	38,0312992	
13/06/2024 11:00	Gijon	3,09288	41,0623216	
14/06/2024 11:00	Gijon	3,03232	0,0339952	44
15/06/2024 11:00	Gijon	3,06176	3,03452	
16/06/2024 11:00	Gijon	2,76736	5,7465328	
17/06/2024 11:00	Gijon	2,76736	8,4585456	
18/06/2024 11:00	Gijon	2,7968	11,1994096	
19/06/2024 11:00	Gijon	2,7968	13,9402736	
20/06/2024 11:00	Gijon	2,82624	16,7099888	
21/06/2024 11:00	Gijon	3,06176	19,7105136	
22/06/2024 11:00	Gijon	3,5912	23,2298896	
23/06/2024 11:00	Gijon	2,82624	25,9996048	
24/06/2024 11:00	Gijon	2,9968	28,9364688	
25/06/2024 11:00	Gijon	2,82624	31,706184	
26/06/2024 11:00	Gijon	2,97344	34,6201552	
27/06/2024 11:00	Gijon	3,0912	37,6495312	
28/06/2024 11:00	Gijon	3,88512	41,4569488	
29/06/2024 11:00	Gijon	2,96736	0,3649616	44
30/06/2024 11:00	Gijon	2,7968	3,1058256	
01/07/2024 11:00	Gijon	3,06176	6,1063504	
02/07/2024 11:00	Gijon	3,00288	9,0491728	
03/07/2024 11:00	Gijon	2,82624	11,818888	
04/07/2024 11:00	Gijon	2,88512	14,6463056	
05/07/2024 11:00	Gijon	2,7968	17,3871696	
06/07/2024 11:00	Gijon	2,97344	20,3011408	
07/07/2024 11:00	Gijon	3,0912	23,3305168	
08/07/2024 11:00	Gijon	2,91456	26,1867856	
09/07/2024 11:00	Gijon	2,944	29,0719056	
10/07/2024 11:00	Gijon	3,06176	32,0724304	
11/07/2024 11:00	Gijon	3,06176	35,0729552	
12/07/2024 11:00	Gijon	3,0912	38,1023312	
13/07/2024 11:00	Gijon	3,1912	41,2297072	
14/07/2024 11:00	Gijon	2,85568	0,0282736	44
15/07/2024 11:00	Gijon	2,76736	2,7402864	
16/07/2024 11:00	Gijon	3,03232	5,71196	
17/07/2024 11:00	Gijon	3,00288	8,6547824	
18/07/2024 11:00	Gijon	2,82624	11,4244976	
19/07/2024 11:00	Gijon	2,76736	14,1365104	
20/07/2024 11:00	Gijon	3,03232	17,108184	
21/07/2024 11:00	Gijon	3,0912	20,13756	
22/07/2024 11:00	Gijon	2,7968	22,878424	
23/07/2024 11:00	Gijon	2,944	25,763544	
24/07/2024 11:00	Gijon	2,85568	28,5621104	
25/07/2024 11:00	Gijon	2,91456	31,4183792	
26/07/2024 11:00	Gijon	3,03232	34,3900528	
27/07/2024 11:00	Gijon	3,7968	38,1109168	
28/07/2024 11:00	Gijon	3,91456	41,9471856	
29/07/2024 11:00	Gijon	2,88512	0,7746032	44
30/07/2024 11:00	Gijon	3,12064	3,8328304	
31/07/2024 11:00	Gijon	2,944	6,7179504	
01/08/2024 11:00	Gijon	3,00288	9,6607728	
02/08/2024 11:00	Gijon	3,00288	12,6035952	
03/08/2024 11:00	Gijon	3,12064	15,6618224	
04/08/2024 11:00	Gijon	2,82624	18,4315376	
05/08/2024 11:00	Gijon	3,00288	21,37436	
06/08/2024 11:00	Gijon	2,944	24,25948	
07/08/2024 11:00	Gijon	2,944	27,1446	
08/08/2024 11:00	Gijon	2,944	30,02972	
09/08/2024 11:00	Gijon	3,06176	33,0302448	
10/08/2024 11:00	Gijon	3,03232	36,0019184	
11/08/2024 11:00	Gijon	2,7968	38,7427824	
12/08/2024 11:00	Gijon	2,97344	41,6567536	
13/08/2024 11:00	Gijon	2,76736	0,3687664	44
14/08/2024 11:00	Gijon	2,944	3,2538864	
15/08/2024 11:00	Gijon	3,0912	6,2832624	
16/08/2024 11:00	Gijon	2,7968	9,0241264	
17/08/2024 11:00	Gijon	2,7968	11,7649904	
18/08/2024 11:00	Gijon	3,00288	14,7078128	
19/08/2024 11:00	Gijon	2,76736	17,4198256	
20/08/2024 11:00	Gijon	2,944	20,3049456	
21/08/2024 11:00	Gijon	3,12064	23,3631728	
22/08/2024 11:00	Gijon	2,82624	26,132888	
23/08/2024 11:00	Gijon	2,82624	28,9026032	
24/08/2024 11:00	Gijon	3,03232	31,8742768	
25/08/2024 11:00	Gijon	2,85568	34,6728432	
26/08/2024 11:00	Gijon	3,0912	37,7022192	
27/08/2024 11:00	Gijon	2,944	40,5873392	
28/08/2024 11:00	Gijon	3,85568	0,3659056	44
29/08/2024 11:00	Gijon	2,91456	3,2221744	
30/08/2024 11:00	Gijon	3,00288	6,1649968	
31/08/2024 11:00	Gijon	3,00288	9,1078192	
01/09/2024 11:00	Gijon	3,03232	12,0794928	
02/09/2024 11:00	Gijon	3,00288	15,0223152	
03/09/2024 11:00	Gijon	3,12064	18,0805424	
04/09/2024 11:00	Gijon	3,0912	21,1099184	
05/09/2024 11:00	Gijon	3,03232	24,081592	
06/09/2024 11:00	Gijon	2,91456	26,9378608	
07/09/2024 11:00	Gijon	2,85568	29,7364272	
08/09/2024 11:00	Gijon	2,76736	32,44844	
09/09/2024 11:00	Gijon	2,76736	35,1604528	
10/09/2024 11:00	Gijon	3,0912	38,1898288	
11/09/2024 11:00	Gijon	2,7968	40,9306928	
12/09/2024 11:00	Gijon	3,13232	0,0003664	44
13/09/2024 11:00	Gijon	2,88512	2,827784	
14/09/2024 11:00	Gijon	3,0912	5,85716	
15/09/2024 11:00	Gijon	3,0912	8,886536	
16/09/2024 11:00	Gijon	3,12064	11,9447632	
17/09/2024 11:00	Gijon	3,03232	14,9164368	
18/09/2024 11:00	Gijon	2,85568	17,7150032	
19/09/2024 11:00	Gijon	2,944	20,6001232	
20/09/2024 11:00	Gijon	2,88512	23,4275408	
21/09/2024 11:00	Gijon	3,03232	26,3992144	
22/09/2024 11:00	Gijon	2,944	29,2843344	
23/09/2024 11:00	Gijon	3,0912	32,3137104	
24/09/2024 11:00	Gijon	3,50288	35,7465328	
25/09/2024 11:00	Gijon	2,97344	38,660504	
26/09/2024 11:00	Gijon	2,96736	41,5685168	
27/09/2024 11:00	Gijon	2,82624	0,338232	44
28/09/2024 11:00	Gijon	3,12064	3,3964592	
29/09/2024 11:00	Gijon	3,00288	6,3392816	
30/09/2024 11:00	Gijon	3,00288	9,282104	
01/10/2024 11:00	Gijon	3,12064	12,3403312	
02/10/2024 11:00	Gijon	2,76736	15,052344	
03/10/2024 11:00	Gijon	2,85568	17,8509104	
04/10/2024 11:00	Gijon	2,76736	20,5629232	
05/10/2024 11:00	Gijon	2,85568	23,3614896	
06/10/2024 11:00	Gijon	2,85568	26,160056	
07/10/2024 11:00	Gijon	2,85568	28,9586224	
08/10/2024 11:00	Gijon	3,0912	31,9879984	
09/10/2024 11:00	Gijon	3,0912	35,0173744	
10/10/2024 11:00	Gijon	3,5912	38,5367504	
11/10/2024 11:00	Gijon	2,88512	41,364168	
12/10/2024 11:00	Gijon	2,85568	0,1627344	44
13/10/2024 11:00	Gijon	3,03232	3,134408	
14/10/2024 11:00	Gijon	3,03232	6,1060816	
15/10/2024 11:00	Gijon	3,12064	9,1643088	
16/10/2024 11:00	Gijon	2,88512	11,9917264	
17/10/2024 11:00	Gijon	2,97344	14,9056976	
18/10/2024 11:00	Gijon	3,00288	17,84852	
19/10/2024 11:00	Gijon	3,12064	20,9067472	
20/10/2024 11:00	Gijon	3,12064	23,9649744	
21/10/2024 11:00	Gijon	2,7968	26,7058384	
22/10/2024 11:00	Gijon	2,944	29,5909584	
23/10/2024 11:00	Gijon	2,944	32,4760784	
24/10/2024 11:00	Gijon	3,12064	35,5343056	
25/10/2024 11:00	Gijon	2,7968	38,2751696	
26/10/2024 11:00	Gijon	2,944	41,1602896	
27/10/2024 11:00	Gijon	2,91456	0,0165584	44
28/10/2024 11:00	Gijon	3,00288	2,9593808	
29/10/2024 11:00	Gijon	2,7968	5,7002448	
30/10/2024 11:00	Gijon	2,9968	8,6371088	
31/10/2024 11:00	Gijon	2,944	11,5222288	
01/11/2024 11:00	Gijon	3,03232	14,4939024	
02/11/2024 11:00	Gijon	3,0912	17,5232784	
03/11/2024 11:00	Gijon	2,9968	20,4601424	
04/11/2024 11:00	Gijon	2,85568	23,2587088	
05/11/2024 11:00	Gijon	2,9968	26,1955728	
06/11/2024 11:00	Gijon	3,12064	29,2538	
07/11/2024 11:00	Gijon	2,88512	32,0812176	
08/11/2024 11:00	Gijon	3,50288	35,51404	
09/11/2024 11:00	Gijon	2,76736	38,2260528	
10/11/2024 11:00	Gijon	2,91456	41,0823216	
11/11/2024 11:00	Gijon	3,03232	0,0539952	44
12/11/2024 11:00	Gijon	2,88512	2,8814128	
13/11/2024 11:00	Gijon	3,03232	5,8530864	
14/11/2024 11:00	Gijon	2,76736	8,5650992	
15/11/2024 11:00	Gijon	3,00288	11,5079216	
16/11/2024 11:00	Gijon	3,12064	14,5661488	
17/11/2024 11:00	Gijon	2,82624	17,335864	
18/11/2024 11:00	Gijon	3,12064	20,3940912	
19/11/2024 11:00	Gijon	2,944	23,2792112	
20/11/2024 11:00	Gijon	2,7968	26,0200752	
21/11/2024 11:00	Gijon	3,03232	28,9917488	
22/11/2024 11:00	Gijon	3,12064	32,049976	
23/11/2024 11:00	Gijon	3,5912	35,569352	
24/11/2024 11:00	Gijon	2,97344	38,4833232	
25/11/2024 11:00	Gijon	2,95568	41,3798896	
26/11/2024 11:00	Gijon	3,06176	0,3804144	44
27/11/2024 11:00	Gijon	3,00288	3,3232368	
28/11/2024 11:00	Gijon	3,06176	6,3237616	
29/11/2024 11:00	Gijon	2,85568	9,122328	
30/11/2024 11:00	Gijon	3,03232	12,0940016	
01/12/2024 11:00	Gijon	2,944	14,9791216	
02/12/2024 11:00	Gijon	2,944	17,8642416	
03/12/2024 11:00	Gijon	3,0912	20,8936176	
04/12/2024 11:00	Gijon	2,944	23,7787376	
05/12/2024 11:00	Gijon	2,82624	26,5484528	
06/12/2024 11:00	Gijon	3,0912	29,5778288	
07/12/2024 11:00	Gijon	2,82624	32,347544	
08/12/2024 11:00	Gijon	2,91456	35,2038128	
09/12/2024 11:00	Gijon	2,91456	38,0600816	
10/12/2024 11:00	Gijon	3,33232	41,3257552	
11/12/2024 11:00	Gijon	2,76736	0,037768	44
12/12/2024 11:00	Gijon	2,944	2,922888	
13/12/2024 11:00	Gijon	3,06176	5,9234128	
14/12/2024 11:00	Gijon	3,12064	8,98164	
15/12/2024 11:00	Gijon	2,91456	11,8379088	
16/12/2024 11:00	Gijon	3,03232	14,8095824	
17/12/2024 11:00	Gijon	2,82624	17,5792976	
18/12/2024 11:00	Gijon	3,03232	20,5509712	
19/12/2024 11:00	Gijon	2,76736	23,262984	
20/12/2024 11:00	Gijon	2,91456	26,1192528	
21/12/2024 11:00	Gijon	2,97344	29,033224	
22/12/2024 11:00	Gijon	2,7968	31,774088	
23/12/2024 11:00	Gijon	3,60288	35,3049104	
24/12/2024 11:00	Gijon	3,26176	38,5014352	
25/12/2024 11:00	Gijon	2,82624	41,2711504	
26/12/2024 11:00	Gijon	2,7968	0,0120144	44
27/12/2024 11:00	Gijon	3,0912	3,0413904	
28/12/2024 11:00	Gijon	2,76736	5,7534032	
29/12/2024 11:00	Gijon	2,76736	8,465416	
30/12/2024 11:00	Gijon	2,85568	11,2639824	
31/12/2024 11:00	Gijon	3,03232	14,235656	
01/01/2025 11:00	Gijon	3,30288	17,4724784	
02/01/2025 11:00	Gijon	3,06176	20,4730032	
03/01/2025 11:00	Gijon	3,00288	23,4158256	
04/01/2025 11:00	Gijon	2,82624	26,1855408	
05/01/2025 11:00	Gijon	3,36176	29,4800656	
06/01/2025 11:00	Gijon	3,03232	32,4517392	
07/01/2025 11:00	Gijon	3,00288	35,3945616	
08/01/2025 11:00	Gijon	2,9968	38,3314256	
09/01/2025 11:00	Gijon	3,00288	41,274248	
10/01/2025 11:00	Gijon	2,944	0,159368	44
11/01/2025 11:00	Gijon	2,85568	2,9579344	
12/01/2025 11:00	Gijon	3,0912	5,9873104	
13/01/2025 11:00	Gijon	2,85568	8,7858768	
14/01/2025 11:00	Gijon	3,00288	11,7286992	
15/01/2025 11:00	Gijon	3,12064	14,7869264	
16/01/2025 11:00	Gijon	3,06176	17,7874512	
17/01/2025 11:00	Gijon	3,0912	20,8168272	
18/01/2025 11:00	Gijon	2,82624	23,5865424	
19/01/2025 11:00	Gijon	2,85568	26,3851088	
20/01/2025 11:00	Gijon	2,7968	29,1259728	
21/01/2025 11:00	Gijon	3,50288	32,5587952	
22/01/2025 11:00	Gijon	2,88512	35,3862128	
23/01/2025 11:00	Gijon	2,944	38,2713328	
24/01/2025 11:00	Gijon	2,944	41,1564528	
25/01/2025 11:00	Gijon	3,00288	0,0992752	44
26/01/2025 11:00	Gijon	2,85568	2,8978416	
27/01/2025 11:00	Gijon	2,97344	5,8118128	
28/01/2025 11:00	Gijon	2,944	8,6969328	
29/01/2025 11:00	Gijon	3,00288	11,6397552	
30/01/2025 11:00	Gijon	3,06176	14,64028	
31/01/2025 11:00	Gijon	3,06176	17,6408048	
01/02/2025 11:00	Gijon	2,91456	20,4970736	
02/02/2025 11:00	Gijon	3,00288	23,439896	
03/02/2025 11:00	Gijon	2,97344	26,3538672	
04/02/2025 11:00	Gijon	2,97344	29,2678384	
05/02/2025 11:00	Gijon	2,91456	32,1241072	
06/02/2025 11:00	Gijon	2,91456	34,980376	
07/02/2025 11:00	Gijon	3,12064	38,0386032	
08/02/2025 11:00	Gijon	3,50288	41,4714256	
09/02/2025 11:00	Gijon	2,85568	0,269992	44
10/02/2025 11:00	Gijon	2,82624	3,0397072	
11/02/2025 11:00	Gijon	2,97344	5,9536784	
12/02/2025 11:00	Gijon	3,0912	8,9830544	
13/02/2025 11:00	Gijon	2,82624	11,7527696	
14/02/2025 11:00	Gijon	2,88512	14,5801872	
15/02/2025 11:00	Gijon	2,76736	17,2922	
16/02/2025 11:00	Gijon	3,12064	20,3504272	
17/02/2025 11:00	Gijon	2,82624	23,1201424	
18/02/2025 11:00	Gijon	3,03232	26,091816	
19/02/2025 11:00	Gijon	3,12064	29,1500432	
20/02/2025 11:00	Gijon	3,12064	32,2082704	
21/02/2025 11:00	Gijon	2,95568	35,1048368	
22/02/2025 11:00	Gijon	2,96736	38,0128496	
23/02/2025 11:00	Gijon	2,9968	40,9497136	
24/02/2025 11:00	Gijon	3,13232	0,0193872	44
25/02/2025 11:00	Gijon	3,12064	3,0776144	
26/02/2025 11:00	Gijon	3,12064	6,1358416	
27/02/2025 11:00	Gijon	2,82624	8,9055568	
28/02/2025 11:00	Gijon	2,76736	11,6175696	
01/03/2025 11:00	Gijon	2,88512	14,4449872	
02/03/2025 11:00	Gijon	2,82624	17,2147024	
03/03/2025 11:00	Gijon	2,76736	19,9267152	
04/03/2025 11:00	Gijon	2,76736	22,638728	
05/03/2025 11:00	Gijon	3,12064	25,6969552	
06/03/2025 11:00	Gijon	2,85568	28,4955216	
07/03/2025 11:00	Gijon	3,7968	32,2163856	
08/03/2025 11:00	Gijon	2,76736	34,9283984	
09/03/2025 11:00	Gijon	3,7968	38,6492624	
10/03/2025 11:00	Gijon	3,00288	41,5920848	
11/03/2025 11:00	Gijon	2,85568	0,3906512	44
12/03/2025 11:00	Gijon	3,00288	3,3334736	
13/03/2025 11:00	Gijon	2,82624	6,1031888	
14/03/2025 11:00	Gijon	2,7968	8,8440528	
15/03/2025 11:00	Gijon	2,82624	11,613768	
16/03/2025 11:00	Gijon	2,85568	14,4123344	
17/03/2025 11:00	Gijon	3,00288	17,3551568	
18/03/2025 11:00	Gijon	2,7968	20,0960208	
19/03/2025 11:00	Gijon	2,88512	22,9234384	
20/03/2025 11:00	Gijon	2,91456	25,7797072	
21/03/2025 11:00	Gijon	2,76736	28,49172	
22/03/2025 11:00	Gijon	2,944	31,37684	
23/03/2025 11:00	Gijon	3,9912	35,288216	
24/03/2025 11:00	Gijon	3,12064	38,3464432	
25/03/2025 11:00	Gijon	2,97344	41,2604144	
26/03/2025 11:00	Gijon	2,7968	0,0012784	44
27/03/2025 11:00	Gijon	3,00288	2,9441008	
28/03/2025 11:00	Gijon	2,944	5,8292208	
29/03/2025 11:00	Gijon	2,97344	8,743192	
30/03/2025 11:00	Gijon	2,944	11,628312	
31/03/2025 11:00	Gijon	2,91456	14,4845808	
01/04/2025 11:00	Gijon	2,97344	17,398552	
02/04/2025 11:00	Gijon	2,76736	20,1105648	
03/04/2025 11:00	Gijon	2,91456	22,9668336	
04/04/2025 11:00	Gijon	2,76736	25,6788464	
05/04/2025 11:00	Gijon	3,03232	28,65052	
06/04/2025 11:00	Gijon	2,82624	31,4202352	
07/04/2025 11:00	Gijon	2,944	34,3053552	
08/04/2025 11:00	Gijon	3,88512	38,1127728	
09/04/2025 11:00	Gijon	3,88512	41,9201904	
10/04/2025 11:00	Gijon	2,76736	0,6322032	44
11/04/2025 11:00	Gijon	3,06176	3,632728	
12/04/2025 11:00	Gijon	2,85568	6,4312944	
13/04/2025 11:00	Gijon	3,00288	9,3741168	
14/04/2025 11:00	Gijon	3,06176	12,3746416	
15/04/2025 11:00	Gijon	2,85568	15,173208	
16/04/2025 11:00	Gijon	2,91456	18,0294768	
17/04/2025 11:00	Gijon	3,06176	21,0300016	
18/04/2025 11:00	Gijon	3,03232	24,0016752	
19/04/2025 11:00	Gijon	3,12064	27,0599024	
20/04/2025 11:00	Gijon	2,85568	29,8584688	
21/04/2025 11:00	Gijon	3,03232	32,8301424	
22/04/2025 11:00	Gijon	2,944	35,7152624	
23/04/2025 11:00	Gijon	2,91456	38,5715312	
24/04/2025 11:00	Gijon	2,88512	41,3989488	
25/04/2025 11:00	Gijon	2,91456	0,2552176	44
26/04/2025 11:00	Gijon	2,944	3,1403376	
27/04/2025 11:00	Gijon	3,03232	6,1120112	
28/04/2025 11:00	Gijon	3,00288	9,0548336	
29/04/2025 11:00	Gijon	2,944	11,9399536	
30/04/2025 11:00	Gijon	2,97344	14,8539248	
01/05/2025 11:00	Gijon	2,91456	17,7101936	
02/05/2025 11:00	Gijon	2,76736	20,4222064	
03/05/2025 11:00	Gijon	2,76736	23,1342192	
04/05/2025 11:00	Gijon	3,06176	26,134744	
05/05/2025 11:00	Gijon	3,12064	29,1929712	
06/05/2025 11:00	Gijon	2,97344	32,1069424	
07/05/2025 11:00	Gijon	3,06176	35,1074672	
08/05/2025 11:00	Gijon	3,06176	38,107992	
09/05/2025 11:00	Gijon	3,88512	41,9154096	
10/05/2025 11:00	Gijon	2,97344	0,8293808	44
11/05/2025 11:00	Gijon	2,7968	3,5702448	
12/05/2025 11:00	Gijon	3,03232	6,5419184	
13/05/2025 11:00	Gijon	3,12064	9,6001456	
14/05/2025 11:00	Gijon	3,00288	12,542968	
15/05/2025 11:00	Gijon	3,06176	15,5434928	
16/05/2025 11:00	Gijon	2,85568	18,3420592	
17/05/2025 11:00	Gijon	2,7968	21,0829232	
18/05/2025 11:00	Gijon	2,85568	23,8814896	
19/05/2025 11:00	Gijon	2,944	26,7666096	
20/05/2025 11:00	Gijon	3,0912	29,7959856	
21/05/2025 11:00	Gijon	2,944	32,6811056	
22/05/2025 11:00	Gijon	2,7968	35,4219696	
23/05/2025 11:00	Gijon	3,03232	38,3936432	
24/05/2025 11:00	Gijon	3,12064	41,4518704	
25/05/2025 11:00	Gijon	2,85568	0,2504368	44
